set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
chem_m4_n9,deck:isi,14592,11106,False,5557,0.3808251096491228,20,0.6090967188490323,13.832890014164741
chem_m4_n9,deck:az,14592,11102,False,5562,0.38116776315789475,20,0.6098001633738741,13.832890014164741
chem_m4_n9,deck:adj_spec,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:lap_spec,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:q_spec,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:adj_charpoly,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:lap_charpoly,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:energy,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:spectral_radius,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:wiener,14592,13877,False,1311,0.08984375,6,0.10542495905363543,13.832890014164741
chem_m4_n9,graph:n,14592,6,False,14592,1.0,12207,13.04452410167071,13.832890014164741
chem_m4_n9,graph:m,14592,15,False,14592,1.0,3075,10.86734579016313,13.832890014164741
chem_m4_n9,graph:deg_seq,14592,294,False,14536,0.9961622807017544,765,7.458313098426597,13.832890014164741
chem_m4_n9,graph:edge_types,14592,1824,False,14051,0.9629248903508771,174,4.216744877811155,13.832890014164741
chem_m4_n9,graph:comp_sizes,14592,6,False,14592,1.0,12207,13.04452410167071,13.832890014164741
chem_m4_n9,graph:n_comp,14592,1,False,14592,1.0,14592,13.832890014164741,13.832890014164741
chem_m4_n9,graph:max_deg,14592,3,False,14592,1.0,13760,13.511614863913485,13.832890014164741
chem_m4_n9,graph:min_deg,14592,4,False,14592,1.0,7872,12.586770094247322,13.832890014164741
chem_m4_n9,graph:n_leaves,14592,7,False,14592,1.0,6720,12.086186086158659,13.832890014164741
chem_m4_n9,graph:tri,14592,12,False,14592,1.0,3615,11.147228180786165,13.832890014164741
chem_m4_n9,graph:clique,14592,4,False,14591,0.9999314692982456,12442,13.085796584895302,13.832890014164741
chem_m4_n9,graph:indep,14592,7,False,14591,0.9999314692982456,9621,12.495857589367601,13.832890014164741
chem_m4_n9,graph:chrom,14592,4,False,14591,0.9999314692982456,12813,13.181468718528404,13.832890014164741
chem_m4_n9,graph:girth,14592,8,False,14591,0.9999314692982456,13305,13.327695963401858,13.832890014164741
chem_m4_n9,graph:n_bridges,14592,9,False,14592,1.0,6495,11.807670476009621,13.832890014164741
chem_m4_n9,graph:n_cut,14592,8,False,14591,0.9999314692982456,6084,11.846774116848175,13.832890014164741
chem_m4_n9,graph:bipartite,14592,2,False,14592,1.0,13936,13.56831832409973,13.832890014164741
chem_m4_n9,graph:forest,14592,2,False,14592,1.0,14522,13.789030466084546,13.832890014164741
chem_m4_n9,graph:biconnected,14592,2,False,14592,1.0,8508,12.852888413947728,13.832890014164741
chem_m4_n9,graph:diam,14592,8,False,14591,0.9999314692982456,6943,12.23256935307404,13.832890014164741
chem_m4_n9,graph:ecc_seq,14592,121,False,14576,0.9989035087719298,1534,8.687035335633109,13.832890014164741
chem_m4_n9,graph:dist_dist,14592,950,False,14257,0.9770422149122807,451,5.952165256875079,13.832890014164741
chem_m4_n9,graph:max_match,14592,4,False,14591,0.9999314692982456,13761,13.499338056361612,13.832890014164741
chem_m4_n9,graph:match_poly,14592,2687,False,13701,0.9389391447368421,63,3.271894753302538,13.832890014164741
chem_m4_n9,graph:n_perfect_match,14592,18,False,14589,0.9997944078947368,12811,12.932515467418494,13.832890014164741
chem_m4_n9,graph:taus,14592,2144,False,13793,0.9452439692982456,201,4.156348343088328,13.832890014164741
chem_m4_n9,graph:sombor,14592,1817,False,14056,0.9632675438596491,174,4.22155183348235,13.832890014164741
chem_m4_n9,graph:sombor_inv,14592,1105,False,14301,0.9800575657894737,291,5.261200363697318,13.832890014164741
chem_m4_n9,graph:sombor_sq,14592,183,False,14578,0.9990405701754386,765,7.704693438182507,13.832890014164741
chem_m4_n9,graph:sombor_red,14592,1682,False,14095,0.9659402412280702,174,4.362824135887792,13.832890014164741
chem_m4_n9,graph:randic,14592,1070,False,14331,0.9821134868421053,291,5.275868772933484,13.832890014164741
chem_m4_n9,graph:abc,14592,1611,False,14204,0.9734100877192983,174,4.305425602652397,13.832890014164741
chem_m4_n9,graph:m1,14592,59,False,14591,0.9999314692982456,830,8.651014234992205,13.832890014164741
chem_m4_n9,graph:m2,14592,208,False,14585,0.9995202850877193,238,6.5780200061662315,13.832890014164741
chem_m4_n9,graph:forgotten,14592,183,False,14578,0.9990405701754386,765,7.704693438182507,13.832890014164741
